,appid,name,review_score,total_positive,total_negative,total_reviews,type,required_age,is_free,short_description,publishers,price_overview,platforms,categories,genres,release_date,price,genres_clean,Gore,Software Training,Animation & Modeling,Racing,Web Publishing,Action,Free to Play,Sports,Massively Multiplayer,Strategy,Casual,Design & Illustration,Early Access,Simulation,Sexual Content,Indie,Adventure,Nudity,Audio Production,Violent,RPG,Video Production,Utilities
204,561600,MXGP3 - The Official Motocross Videogame,8,278,45,323,game,0,False,Experience all the adrenaline of Motocross with the official Championship’s only videogame!,['Milestone S.r.l.'],"{'currency': 'EUR', 'initial': 1999, 'final': 299, 'discount_percent': 85, 'initial_formatted': '19,99€', 'final_formatted': '2,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]","{'coming_soon': False, 'date': '29 May, 2017'}",1999.0,['Racing' 'Simulation' 'Sports'],0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205,716650,Yorkshire Gubbins,8,140,4,144,game,0,False,"A collection of incomprehensibly daft comedy adventures. Forget about the real world and come to Yorkshire where everything's safe, everyone's clean and those robots are totally, totally normal.",['Stairfall Institute'],"{'currency': 'EUR', 'initial': 499, 'final': 499, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '4,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '17 Oct, 2017'}",499.0,['Adventure' 'Casual' 'Indie'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
206,1086010,198X,8,267,46,313,game,0,False,"Part 1 of arcade epic 198X. A coming-of-age story told through multiple games and genres. Experience the thrill of shooting, driving, jumping, fighting and role-playing in 5 full-blown arcade stages – combined with cinematic pixel-art storytelling.",['Hi-Bit Studios'],"{'currency': 'EUR', 'initial': 999, 'final': 999, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '9,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 18, 'description': 'Partial Controller Support'}]","[{'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '20 Jun, 2019'}",999.0,['Indie'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
207,611760,Don't Escape: 4 Days to Survive,9,881,8,889,game,0,False,Survive through four days at the end of the world in this post-apocalyptic point-and-click thriller where your choices could keep you alive... or not.,['Armor Games Studios'],"{'currency': 'EUR', 'initial': 1499, 'final': 749, 'discount_percent': 50, 'initial_formatted': '14,99€', 'final_formatted': '7,49€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '11 Mar, 2019'}",1499.0,['Adventure' 'Indie'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
208,3720,Evil Genius,8,2077,114,2191,game,0,False,"Everybody wants to rule the world! Achieve global power with EVIL GENIUS, the one and only complete world domination simulator. All the everyday tasks of the deliciously wicked mastermind are available to experience and master from building your ultra-secret base to developing spectacular super-weapons to carry out your nefarious master...",['Rebellion'],"{'currency': 'EUR', 'initial': 999, 'final': 249, 'discount_percent': 75, 'initial_formatted': '9,99€', 'final_formatted': '2,49€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '22 Jun, 2009'}",999.0,['Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2114760,Crusader Kings III: Friends & Foes,5,319,320,639,dlc,0,False,"Beware, ruler - tread carefully with those you call friend or enemy; they are two sides of the same coin. Your relationships matter more than ever, and with Crusader Kings III: Friends &amp; Foes, witness those closest to you come alive in the most intimate detail.",['Paradox Interactive'],"{'currency': 'EUR', 'initial': 499, 'final': 499, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '4,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 21, 'description': 'Downloadable Content'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 30, 'description': 'Steam Workshop'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 42, 'description': 'Remote Play on Tablet'}]","[{'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '8 Sep, 2022'}",499.0,['RPG' 'Simulation' 'Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
210,1184160,RUSSIAPHOBIA,6,686,260,946,game,0,False,"Immerse yourself in the Russian Realities as Foreign Agents and help the Presidents Make Russia Great Again! Cooperative Multiplayer, World Government, Evil Russians and more! Russia is Waiting for You!",['Union Onion'],"{'currency': 'EUR', 'initial': 79, 'final': 22, 'discount_percent': 72, 'initial_formatted': '0,79€', 'final_formatted': '0,22€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 27, 'description': 'Cross-Platform Multiplayer'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 18, 'description': 'Partial Controller Support'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '25 Dec, 2020'}",79.0,"['Action' 'Adventure' 'Casual' 'Indie' 'Massively Multiplayer' 'RPG'
 'Simulation' 'Strategy']",0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0
211,56400,"Warhammer 40,000: Dawn of War II - Retribution",8,3378,364,3742,game,0,False,Command any of the six unique factions in the next standalone expansion of the critically acclaimed Dawn of War real-time strategy franchise. Choose to build a massive army or lead a small squad of elite heroes into battle and experience a single player campaign customized to your favorite race.,"['SEGA', 'Feral Interactive (Mac/Linux)']","{'currency': 'EUR', 'initial': 2999, 'final': 749, 'discount_percent': 75, 'initial_formatted': '29,99€', 'final_formatted': '7,49€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 15, 'description': 'Stats'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '28 Feb, 2011'}",2999.0,['Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1098291,DOOM Eternal Year One Pass,8,89,12,101,game,0,False,"You pulled humanity back from the edge of extinction, but it came at a cost. The imbalance of power threatens all of creation. Now you must rise and set things right in DOOM Eternal: The Ancient Gods.",['Bethesda Softworks'],"{'currency': 'EUR', 'initial': 2999, 'final': 1199, 'discount_percent': 60, 'initial_formatted': '29,99€', 'final_formatted': '11,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 18, 'description': 'Partial Controller Support'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '1', 'description': 'Action'}]","{'coming_soon': False, 'date': '20 Oct, 2020'}",2999.0,['Action'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1433420,Hero by Chance,6,119,41,160,game,0,False,"Hero by Chance is a tactical RPG with exciting battles and hot girls. Upgrade your army with many cool unlockables, engage in striking love stories and WIN THIS WAR!",['Reborn Entertainment'],"{'currency': 'EUR', 'initial': 159, 'final': 47, 'discount_percent': 70, 'initial_formatted': '1,59€', 'final_formatted': '0,47€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '4', 'description': 'Casual'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '8 Jan, 2021'}",159.0,['Casual' 'RPG' 'Simulation' 'Strategy'],0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
214,311140,The Stalin Subway,5,122,83,205,game,0,False,&quot;The Stalin Subway&quot; is a First Person Shooter-style game where the events take place in post-war Moscow. The game allows to plunge into the depressing atmosphere of the Stalin's period and to play as a Soviet officer.,['ESDigital Games'],"{'currency': 'EUR', 'initial': 399, 'final': 39, 'discount_percent': 90, 'initial_formatted': '3,99€', 'final_formatted': '0,39€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 29, 'description': 'Steam Trading Cards'}]","[{'id': '1', 'description': 'Action'}]","{'coming_soon': False, 'date': '19 Sep, 2014'}",399.0,['Action'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1105040,Alchemist Simulator,6,93,33,126,game,0,False,"Become the mystical alchemist, choose your contracts wisely as they will shape the world around you, discover the long forgotten magical recipes, upgrade your lab and become the most powerful alchemist of all times.","['Polyslash', 'HeartBeat Games']","{'currency': 'EUR', 'initial': 1099, 'final': 417, 'discount_percent': 62, 'initial_formatted': '10,99€', 'final_formatted': '4,17€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}]","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]","{'coming_soon': False, 'date': '23 Oct, 2020'}",1099.0,['Casual' 'Indie' 'Simulation'],0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
216,1677770,The Case of the Golden Idol,9,1458,10,1468,game,0,False,"A new kind of detective game that allows you to think and investigate freely. Discover clues surrounding 12 strange and gruesome deaths and build your own theory. Pick your suspect, deduce the motive, unmask the awful truth.",['Playstack'],"{'currency': 'EUR', 'initial': 1799, 'final': 1529, 'discount_percent': 15, 'initial_formatted': '17,99€', 'final_formatted': '15,29€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '13 Oct, 2022'}",1799.0,['Adventure' 'Indie'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
217,1527890,Dysterra,5,82,40,122,game,0,False,Dysterra is a Sci-Fi based FPS survival game where the players cooperate with/compete against each other on a destroyed Earth.,['Kakao Games'],"{'currency': 'EUR', 'initial': 2499, 'final': 2499, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '24,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '23 Nov, 2022'}",2499.0,"['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Simulation'
 'Early Access']",0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
218,1079830,Cris Tales,5,68,30,98,game,0,False,"Cris Tales is a gorgeous, indie love letter to classic JRPGs with a new perspective. Peer into the past, act in the present, and watch as your choices dynamically change the future -- all on one screen as you play!",['Modus Games'],"{'currency': 'EUR', 'initial': 3999, 'final': 999, 'discount_percent': 75, 'initial_formatted': '39,99€', 'final_formatted': '9,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 18, 'description': 'Partial Controller Support'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '20 Jul, 2021'}",3999.0,['Action' 'Adventure' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
219,201882,Assassin's Creed Revelations - The Lost Archive,5,34,49,83,dlc,16,False,Explore the mysterious pasts of Subject 16 and Lucy Stillman in two hours of all-new content!,['Ubisoft'],"{'currency': 'EUR', 'initial': 999, 'final': 329, 'discount_percent': 67, 'initial_formatted': '9,99€', 'final_formatted': '3,29€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 21, 'description': 'Downloadable Content'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '28 Feb, 2012'}",999.0,['Action' 'Adventure'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
220,737270,Rising Storm 2: Vietnam - Pulling Rank Cosmetic DLC,8,67,7,74,dlc,0,False,Show your team that you're above the rank and file with this set of Customization options that put you a cut above regular infantry.,['Tripwire Interactive'],"{'currency': 'EUR', 'initial': 799, 'final': 263, 'discount_percent': 67, 'initial_formatted': '7,99€', 'final_formatted': '2,63€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 1, 'description': 'Multi-player'}, {'id': 36, 'description': 'Online PvP'}, {'id': 21, 'description': 'Downloadable Content'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 30, 'description': 'Steam Workshop'}, {'id': 18, 'description': 'Partial Controller Support'}, {'id': 15, 'description': 'Stats'}, {'id': 17, 'description': 'Includes level editor'}]","[{'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '27 Nov, 2017'}",799.0,"['Violent' 'Gore' 'Action' 'Indie' 'Massively Multiplayer' 'Simulation'
 'Strategy']",1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
221,92100,DETOUR,5,208,225,433,game,0,False,A true test your wits and spatial reasoning. Detour combines highway-building fun with the excitement of a competitive real-time strategy game. Construct a path for your convoy to reach its destination in this incredibly addictive title. With online multiplayer!,"[""Geoff 'Zag' Keene""]","{'currency': 'EUR', 'initial': 99, 'final': 99, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '0,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 9, 'description': 'Co-op'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}]","[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '16 May, 2011'}",99.0,['Indie' 'Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
222,1425730,Gal*Gun Returns,8,57,5,62,game,0,False,The infamous ecchi rail-shooter is back! Fight back with pheromones as girls throw themselves at you and try to find true love in less than a day! Discover a beautifully reimagined version of the first game of the series that never came to the west!,['PQube'],"{'currency': 'EUR', 'initial': 4999, 'final': 2249, 'discount_percent': 55, 'initial_formatted': '49,99€', 'final_formatted': '22,49€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 18, 'description': 'Partial Controller Support'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 41, 'description': 'Remote Play on Phone'}, {'id': 42, 'description': 'Remote Play on Tablet'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '12 Feb, 2021'}",4999.0,['Action' 'Adventure'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223,291910,Firefighters 2014,5,101,104,205,game,0,False,"House fires, traffic accidents and large-scale emergencies: Experience the day-to-day life of the fire department in “Firefighters 2014 – The Simulation Game”! Finally, what firefighter simulation fans have been waiting on for a long time – play and immerse yourself in the daily operations of a fire department: traffic accidents on the...",['rondomedia GmbH'],"{'currency': 'EUR', 'initial': 1999, 'final': 399, 'discount_percent': 80, 'initial_formatted': '19,99€', 'final_formatted': '3,99€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}]","[{'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}]","{'coming_soon': False, 'date': '21 May, 2014'}",1999.0,['Action' 'Simulation'],0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224,1437500,Dread X Collection 3,8,201,16,217,game,0,False,Experience 12 all-new spoopy games made exclusively for this unique horror anthology. Explore a mysterious castle that changes as you play. Keep your wits about you as the line between cute and creepy begins to blur. Uncover the next chapter in the ongoing Dread X Collection storyline.,['DreadXP'],"{'currency': 'EUR', 'initial': 819, 'final': 614, 'discount_percent': 25, 'initial_formatted': '8,19€', 'final_formatted': '6,14€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}]","[{'id': '1', 'description': 'Action'}]","{'coming_soon': False, 'date': '23 Oct, 2020'}",819.0,['Action'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,725120,ADIOS Amigos,8,58,6,64,game,0,False,Improvise fuel efficient trajectories to keep your rusty ship running. Break into a space station with an asteroid. Tow a sofa into a black hole. Experience the perils and intrigue of space exploration with 1-4 players.,['Cosmic Picnic'],"{'currency': 'EUR', 'initial': 1249, 'final': 187, 'discount_percent': 85, 'initial_formatted': '12,49€', 'final_formatted': '1,87€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 39, 'description': 'Shared/Split Screen Co-op'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}, {'id': 43, 'description': 'Remote Play on TV'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]","{'coming_soon': False, 'date': '12 Sep, 2018'}",1249.0,['Action' 'Indie' 'Simulation'],0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
226,1713810,Lumencraft,8,222,51,273,game,0,False,"Lumencraft is a top-down, rogue-like shooter with base building and tower defense elements. Enter procedurally generated levels with fully destructible environment, to build your base, dig some tunnels and find the precious Lumen - humanity's only chance for survival.","['Star Drifters', 'Surefire.Games']","{'currency': 'EUR', 'initial': 1499, 'final': 1124, 'discount_percent': 25, 'initial_formatted': '14,99€', 'final_formatted': '11,24€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 39, 'description': 'Shared/Split Screen Co-op'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 30, 'description': 'Steam Workshop'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}, {'id': 17, 'description': 'Includes level editor'}, {'id': 43, 'description': 'Remote Play on TV'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '13 Apr, 2022'}",1499.0,['Action' 'Indie' 'RPG' 'Simulation' 'Strategy' 'Early Access'],0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
227,628760,The Adventurer - Episode 1: Beginning of the End,6,44,18,62,game,0,False,Imagine if every time you fall asleep new adventure awaits you.,['SA Industry'],"{'currency': 'EUR', 'initial': 399, 'final': 39, 'discount_percent': 90, 'initial_formatted': '3,99€', 'final_formatted': '0,39€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 29, 'description': 'Steam Trading Cards'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]","{'coming_soon': False, 'date': '29 Jul, 2017'}",399.0,['Adventure' 'Casual' 'Indie' 'RPG' 'Simulation'],0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
228,410110,12 is Better Than 6,6,687,230,917,game,0,False,"12 is Better Than 6 is a dynamic top-down shooter with stealth elements, presented in a Wild West theme. The story puts you in the shoes of escaped slave fleeing to the United States in 1873.",['HypeTrain Digital'],"{'currency': 'EUR', 'initial': 699, 'final': 104, 'discount_percent': 85, 'initial_formatted': '6,99€', 'final_formatted': '1,04€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '20 Nov, 2015'}",699.0,['Action' 'Indie'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
229,58570,The Next BIG Thing,6,189,55,244,game,0,False,"The Next Big Thing is a great adventure game in high definition, loaded with laughs, tributes, mysteries and wacky puzzles!",['Focus Entertainment'],"{'currency': 'EUR', 'initial': 499, 'final': 149, 'discount_percent': 70, 'initial_formatted': '4,99€', 'final_formatted': '1,49€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 42, 'description': 'Remote Play on Tablet'}]","[{'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '21 Apr, 2011'}",499.0,['Adventure'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,242550,Rayman Legends,8,2006,275,2281,game,0,False,"Michel Ancel, the celebrated creator of Rayman®, Beyond Good &amp; Evil®, and the Raving Rabbids®, returns to unleash his innovative creativity on this new entry into the Rayman® franchise.When Rayman, Globox, and the Teensies discover a mysterious tent filled with captivating paintings, they are suddenly transported to a series of...",['Ubisoft'],"{'currency': 'EUR', 'initial': 1999, 'final': 499, 'discount_percent': 75, 'initial_formatted': '19,99€', 'final_formatted': '4,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 39, 'description': 'Shared/Split Screen Co-op'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 41, 'description': 'Remote Play on Phone'}, {'id': 42, 'description': 'Remote Play on Tablet'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '29 Aug, 2013'}",1999.0,['Action' 'Adventure'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
231,898720,Kubifaktorium,6,206,55,261,game,0,False,"Build, manage and grow a thriving colony in Kubifaktorium. The game features different biomes to explore, plenty of resources to exploit, complex machinery to build and interesting production chains to master.",['Neomateria Games GmbH'],"{'currency': 'EUR', 'initial': 1679, 'final': 1175, 'discount_percent': 30, 'initial_formatted': '16,79€', 'final_formatted': '11,75€'}","{'windows': True, 'mac': False, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 30, 'description': 'Steam Workshop'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '16 Dec, 2021'}",1679.0,['Indie' 'RPG' 'Simulation' 'Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
